0.000000,0.100000,0.200000,0.300000,0.400000,0.500000,0.600000,0.700000,0.800000,0.900000,1.000000,1.100000,1.200000,1.300000,1.400000,1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,
1.000000,1.049979,1.099833,1.149438,1.198669,1.247404,1.295520,1.342898,1.389418,1.434965,1.479426,1.522687,1.564643,1.605186,1.644218,1.681639,1.717356,1.751280,1.783327,1.813416,1.841471,1.867423,1.891207,1.912764,1.932039,1.948985,1.963558,1.975723,1.985450,1.992713,1.997495,
